step,amount,newbalanceOrig,newbalanceDest,isFraud,type_CASH_OUT,type_TRANSFER
508,218350.42,0.0,0.0,1,0,1
508,218350.42,0.0,361486.05,1,1,0
508,350233.08,0.0,0.0,1,0,1
508,350233.08,0.0,389574.95,1,1,0
509,23413.67,0.0,0.0,1,0,1
509,23413.67,0.0,23413.67,1,1,0
509,407320.01,0.0,0.0,1,0,1
509,407320.01,0.0,407320.01,1,1,0
509,40836.05,0.0,0.0,1,0,1
509,40836.05,0.0,1166307.48,1,1,0
509,2656973.04,0.0,0.0,1,0,1
509,1994525.04,0.0,0.0,1,0,1
509,120411.9,0.0,0.0,1,0,1
509,120411.9,0.0,819952.88,1,1,0
509,418871.89,0.0,0.0,1,0,1
509,418871.89,0.0,553158.26,1,1,0
510,844348.52,0.0,0.0,1,0,1
510,3425386.69,0.0,0.0,1,0,1
510,550231.35,0.0,0.0,1,0,1
510,177137.79,0.0,0.0,1,0,1
510,177137.79,0.0,673937.06,1,1,0
510,3178881.71,0.0,0.0,1,0,1
511,150929.12,0.0,0.0,1,0,1
511,150929.12,0.0,287162.36,1,1,0
511,1367070.94,0.0,0.0,1,0,1
511,2491.85,0.0,0.0,1,0,1
511,2491.85,0.0,295063.87,1,1,0
512,684266.09,0.0,0.0,1,0,1
512,1319703.76,0.0,0.0,1,0,1
512,430207.22,0.0,0.0,1,0,1
512,430207.22,0.0,578685.71,1,1,0
512,718350.64,0.0,0.0,1,0,1
512,127120.88,0.0,0.0,1,0,1
512,127120.88,0.0,2732848.31,1,1,0
513,159724.42,0.0,0.0,1,0,1
513,159724.42,0.0,1308291.39,1,1,0
513,100762.66,0.0,0.0,1,0,1
513,100762.66,0.0,100762.66,1,1,0
513,168033.36,0.0,0.0,1,0,1
513,168033.36,0.0,1175249.26,1,1,0
513,1530378.45,0.0,0.0,1,0,1
513,217506.28,0.0,0.0,1,0,1
513,217506.28,0.0,295987.08,1,1,0
514,10880.26,0.0,0.0,1,0,1
514,10880.26,0.0,757618.95,1,1,0
514,137605.04,0.0,0.0,1,0,1
514,137605.04,0.0,137605.04,1,1,0
514,713404.6,0.0,0.0,1,0,1
514,3551771.18,0.0,0.0,1,0,1
514,48340.79,0.0,0.0,1,0,1
514,48340.79,0.0,3580639.54,1,1,0
515,290211.26,0.0,0.0,1,0,1
515,290211.26,0.0,459011.75,1,1,0
515,124465.49,0.0,0.0,1,0,1
515,124465.49,0.0,124465.49,1,1,0
515,12804.74,0.0,0.0,1,0,1
515,12804.74,0.0,129751.15,1,1,0
516,423660.73,0.0,0.0,1,0,1
516,423660.73,0.0,423660.73,1,1,0
516,848134.57,0.0,0.0,1,0,1
516,346293.24,0.0,0.0,1,0,1
516,346293.24,0.0,1096528.8,1,1,0
516,414794.23,0.0,0.0,1,0,1
516,414794.23,0.0,8460347.96,1,1,0
516,2625132.51,0.0,0.0,1,0,1
517,699183.61,0.0,0.0,1,0,1
517,555328.55,0.0,0.0,1,0,1
518,242896.12,0.0,0.0,1,0,1
518,242896.12,0.0,2425005.68,1,1,0
518,1165187.89,0.0,0.0,1,0,1
518,22048.19,0.0,0.0,1,0,1
518,22048.19,0.0,22048.19,1,1,0
518,95105.01,0.0,0.0,1,0,1
518,95105.01,0.0,1874351.4,1,1,0
519,105491.11,0.0,0.0,1,0,1
519,105491.11,0.0,105491.11,1,1,0
519,1558.46,0.0,0.0,1,0,1
519,1558.46,0.0,1091956.51,1,1,0
519,21738.98,0.0,0.0,1,0,1
519,21738.98,0.0,21738.98,1,1,0
519,1644253.61,0.0,0.0,1,0,1
519,108994.49,0.0,0.0,1,0,1
519,108994.49,0.0,669327.72,1,1,0
519,1049424.26,0.0,0.0,1,0,1
520,3283695.97,0.0,0.0,1,0,1
520,2871898.5,0.0,0.0,1,0,1
520,1459180.14,0.0,0.0,1,0,1
520,53325.6,0.0,0.0,1,0,1
520,53325.6,0.0,807230.54,1,1,0
520,658855.33,0.0,0.0,1,0,1
521,98086.09,0.0,0.0,1,0,1
521,98086.09,0.0,98086.09,1,1,0
521,48734.24,0.0,0.0,1,0,1
521,48734.24,0.0,596213.96,1,1,0
521,157277.0,0.0,0.0,1,0,1
521,157277.0,0.0,526722.83,1,1,0
521,525155.79,0.0,0.0,1,0,1
521,525155.79,0.0,3191116.89,1,1,0
521,28835.93,0.0,0.0,1,0,1
521,28835.93,0.0,292469.56,1,1,0
521,27483.79,0.0,0.0,1,0,1
521,27483.79,0.0,93704.43,1,1,0
522,1752606.15,0.0,0.0,1,0,1
522,1543975.74,0.0,0.0,1,0,1
522,59250.11,0.0,0.0,1,0,1
522,59250.11,0.0,1201557.81,1,1,0
522,146908.38,0.0,0.0,1,0,1
522,146908.38,0.0,5138412.68,1,1,0
522,545780.7,0.0,0.0,1,0,1
522,73561.74,0.0,0.0,1,0,1
522,73561.74,0.0,73561.74,1,1,0
522,101408.84,0.0,0.0,1,0,1
522,101408.84,0.0,101408.84,1,1,0
523,160186.79,0.0,0.0,1,0,1
523,160186.79,0.0,2588370.25,1,1,0
523,951451.17,0.0,0.0,1,0,1
523,2135320.18,0.0,0.0,1,0,1
523,121543.83,0.0,0.0,1,0,1
523,121543.83,0.0,186389.17,1,1,0
523,120598.96,0.0,0.0,1,0,1
523,120598.96,0.0,1404798.42,1,1,0
523,921894.19,0.0,0.0,1,0,1
523,497928.97,0.0,0.0,1,0,1
523,497928.97,0.0,4610058.51,1,1,0
523,4623764.68,0.0,0.0,1,0,1
523,159094.64,0.0,0.0,1,0,1
523,159094.64,0.0,159094.64,1,1,0
523,248799.49,0.0,0.0,1,0,1
523,248799.49,0.0,571942.72,1,1,0
523,1200702.71,0.0,0.0,1,0,1
523,25819.42,0.0,0.0,1,0,1
523,25819.42,0.0,25819.42,1,1,0
524,232315.43,0.0,0.0,1,0,1
524,232315.43,0.0,21051350.81,1,1,0
524,356224.26,0.0,0.0,1,0,1
524,356224.26,0.0,356224.26,1,1,0
525,203280.85,0.0,0.0,1,0,1
525,203280.85,0.0,203280.85,1,1,0
526,210525.95,0.0,0.0,1,0,1
526,210525.95,0.0,671853.64,1,1,0
526,199940.02,0.0,0.0,1,0,1
526,199940.02,0.0,199940.02,1,1,0
526,319883.28,0.0,0.0,1,0,1
526,319883.28,0.0,422765.29,1,1,0
526,377038.53,0.0,0.0,1,0,1
526,377038.53,0.0,482547.01,1,1,0
526,606920.11,0.0,0.0,1,0,1
526,200008.33,0.0,0.0,1,0,1
526,200008.33,0.0,3159896.16,1,1,0
527,1094419.89,0.0,0.0,1,0,1
527,79323.25,0.0,0.0,1,0,1
527,79323.25,0.0,274307.16,1,1,0
527,6087.58,0.0,0.0,1,0,1
527,6087.58,0.0,3590992.07,1,1,0
528,181224.98,0.0,0.0,1,0,1
528,181224.98,0.0,204527.73,1,1,0
528,2173367.35,0.0,0.0,1,0,1
528,501101.41,0.0,0.0,1,0,1
528,501101.41,0.0,1062160.03,1,1,0
528,11070.29,0.0,0.0,1,0,1
528,11070.29,0.0,352962.21,1,1,0
528,311234.46,0.0,0.0,1,0,1
528,311234.46,0.0,1290210.9,1,1,0
528,1016302.6,0.0,0.0,1,0,1
528,392767.71,0.0,0.0,1,0,1
528,392767.71,0.0,482937.52,1,1,0
529,1773151.32,0.0,0.0,1,0,1
529,1399724.98,0.0,0.0,1,0,1
529,1679154.56,0.0,0.0,1,0,1
530,398711.68,0.0,0.0,1,0,1
530,398711.68,0.0,1051643.49,1,1,0
530,19576.96,0.0,0.0,1,0,1
530,19576.96,0.0,782185.77,1,1,0
530,387773.97,0.0,0.0,1,0,1
530,387773.97,0.0,422380.83,1,1,0
530,148680.12,0.0,0.0,1,0,1
530,148680.12,0.0,148680.12,1,1,0
531,1312406.14,0.0,0.0,1,0,1
531,3547485.43,0.0,0.0,1,0,1
531,834203.65,0.0,0.0,1,0,1
531,4791.06,0.0,0.0,1,0,1
531,4791.06,0.0,4819393.23,1,1,0
531,13074.53,0.0,0.0,1,0,1
531,13074.53,0.0,988675.04,1,1,0
531,29637.03,0.0,0.0,1,0,1
531,29637.03,0.0,29637.03,1,1,0
532,188097.08,0.0,0.0,1,0,1
532,188097.08,0.0,353027.27,1,1,0
532,254719.63,0.0,0.0,1,0,1
532,254719.63,0.0,254719.63,1,1,0
532,634046.89,0.0,0.0,1,0,1
533,878034.02,0.0,0.0,1,0,1
533,1303029.52,0.0,0.0,1,0,1
533,3439121.37,0.0,0.0,1,0,1
533,18042.11,0.0,0.0,1,0,1
533,18042.11,0.0,153993.61,1,1,0
533,495977.84,0.0,0.0,1,0,1
533,495977.84,0.0,236726494.66,1,1,0
533,400517.07,0.0,0.0,1,0,1
533,400517.07,0.0,400517.07,1,1,0
534,209340.53,0.0,0.0,1,0,1
534,209340.53,0.0,953724.59,1,1,0
534,136245.39,0.0,0.0,1,0,1
534,136245.39,0.0,1216285.07,1,1,0
534,771024.82,0.0,0.0,1,0,1
534,1390332.39,0.0,0.0,1,0,1
534,671516.68,0.0,0.0,1,0,1
534,492896.75,0.0,0.0,1,0,1
534,492896.75,0.0,10913791.86,1,1,0
535,606501.57,0.0,0.0,1,0,1
535,72878.02,0.0,0.0,1,0,1
535,72878.02,0.0,127971.18,1,1,0
535,588173.24,0.0,0.0,1,0,1
536,116974.87,0.0,0.0,1,0,1
536,116974.87,0.0,852355.51,1,1,0
536,624686.04,0.0,0.0,1,0,1
536,232565.37,0.0,0.0,1,0,1
536,232565.37,0.0,232565.37,1,1,0
536,1567549.99,0.0,0.0,1,0,1
536,844213.81,0.0,0.0,1,0,1
536,285382.07,0.0,0.0,1,0,1
536,285382.07,0.0,285382.07,1,1,0
537,34238.2,0.0,0.0,1,0,1
537,34238.2,0.0,334607.59,1,1,0
537,340119.98,0.0,0.0,1,0,1
537,340119.98,0.0,4020625.18,1,1,0
537,2463190.9,0.0,0.0,1,0,1
537,1504.73,0.0,0.0,1,0,1
537,1504.73,0.0,27789.07,1,1,0
537,81278.73,0.0,0.0,1,0,1
537,81278.73,0.0,2168312.37,1,1,0
537,266546.68,0.0,0.0,1,0,1
537,266546.68,0.0,266546.68,1,1,0
537,26481.25,0.0,0.0,1,0,1
537,26481.25,0.0,1146423.73,1,1,0
537,254773.22,0.0,0.0,1,0,1
537,254773.22,0.0,927078.09,1,1,0
537,127447.68,0.0,0.0,1,0,1
537,127447.68,0.0,1401904.65,1,1,0
538,1392337.38,0.0,0.0,1,0,1
538,2136099.59,0.0,0.0,1,0,1
538,202968.27,0.0,0.0,1,0,1
538,202968.27,0.0,821582.81,1,1,0
538,37436.78,0.0,0.0,1,0,1
538,37436.78,0.0,37436.78,1,1,0
538,1253358.42,0.0,0.0,1,0,1
539,198888.16,0.0,0.0,1,0,1
539,198888.16,0.0,557906.31,1,1,0
539,79594.91,0.0,0.0,1,0,1
539,79594.91,0.0,2089029.85,1,1,0
540,3707342.38,0.0,0.0,1,0,1
540,342970.95,0.0,0.0,1,0,1
540,342970.95,0.0,1003919.18,1,1,0
540,1989311.31,0.0,0.0,1,0,1
541,3297243.38,0.0,0.0,1,0,1
541,2629417.41,0.0,0.0,1,0,1
541,108755.28,0.0,0.0,1,0,1
541,108755.28,0.0,136530.51,1,1,0
541,107320.81,0.0,0.0,1,0,1
541,107320.81,0.0,396892.25,1,1,0
542,736521.51,0.0,0.0,1,0,1
542,161804.68,0.0,0.0,1,0,1
542,161804.68,0.0,184426.57,1,1,0
542,1068398.61,0.0,0.0,1,0,1
543,74436.56,0.0,0.0,1,0,1
543,74436.56,0.0,275587.89,1,1,0
543,57204.07,0.0,0.0,1,0,1
543,57204.07,0.0,2783232.03,1,1,0
543,2558618.27,0.0,0.0,1,0,1
544,179997.78,0.0,0.0,1,0,1
544,179997.78,0.0,235749.36,1,1,0
544,25473.11,0.0,0.0,1,0,1
544,25473.11,0.0,30220.14,1,1,0
544,412668.39,0.0,0.0,1,0,1
544,412668.39,0.0,1857715.86,1,1,0
546,99656.93,0.0,0.0,1,0,1
546,99656.93,0.0,99656.93,1,1,0
546,534158.52,0.0,0.0,1,0,1
546,24773.86,0.0,0.0,1,0,1
546,24773.86,0.0,11027955.59,1,1,0
546,1634229.02,0.0,0.0,1,0,1
546,105097.16,0.0,0.0,1,0,1
546,105097.16,0.0,2070430.91,1,1,0
547,594471.04,0.0,0.0,1,0,1
547,82764.07,0.0,0.0,1,0,1
547,82764.07,0.0,182365.96,1,1,0
547,1139983.15,0.0,0.0,1,0,1
547,400276.72,0.0,0.0,1,0,1
547,400276.72,0.0,645033.17,1,1,0
548,126431.61,0.0,0.0,1,0,1
548,126431.61,0.0,1215646.84,1,1,0
549,1571565.56,0.0,0.0,1,0,1
549,461442.52,0.0,0.0,1,0,1
549,461442.52,0.0,472472.07,1,1,0
549,21662.5,0.0,0.0,1,0,1
549,21662.5,0.0,21662.5,1,1,0
549,1057053.6,0.0,0.0,1,0,1
549,668473.23,0.0,0.0,1,0,1
549,29473.67,0.0,0.0,1,0,1
549,29473.67,0.0,61686.25,1,1,0
550,342309.91,0.0,0.0,1,0,1
550,342309.91,0.0,342309.91,1,1,0
550,21418.86,0.0,0.0,1,0,1
550,21418.86,0.0,556089.13,1,1,0
550,1613281.82,0.0,0.0,1,0,1
550,85303.24,0.0,0.0,1,0,1
550,85303.24,0.0,85303.24,1,1,0
551,879321.88,0.0,0.0,1,0,1
551,150924.76,0.0,0.0,1,0,1
551,150924.76,0.0,150924.76,1,1,0
551,3774777.76,0.0,0.0,1,0,1
551,759257.55,0.0,0.0,1,0,1
551,407907.34,0.0,0.0,1,0,1
551,407907.34,0.0,722773.75,1,1,0
551,483713.23,0.0,0.0,1,0,1
551,483713.23,0.0,11532384.25,1,1,0
551,3227.06,0.0,0.0,1,0,1
551,3227.06,0.0,113541.94,1,1,0
551,1669143.57,0.0,0.0,1,0,1
551,813992.49,0.0,0.0,1,0,1
552,45116.24,0.0,0.0,1,0,1
552,45116.24,0.0,45116.24,1,1,0
552,492003.04,0.0,0.0,1,0,1
552,492003.04,0.0,516295.76,1,1,0
552,692743.57,0.0,0.0,1,0,1
552,221077.97,0.0,0.0,1,0,1
552,221077.97,0.0,221077.97,1,1,0
552,22824.08,0.0,0.0,1,0,1
552,22824.08,0.0,45068.43,1,1,0
553,1688761.08,0.0,0.0,1,0,1
553,254528.76,0.0,0.0,1,0,1
553,254528.76,0.0,635513.82,1,1,0
553,151105.97,0.0,0.0,1,0,1
553,151105.97,0.0,151105.97,1,1,0
553,244312.69,0.0,0.0,1,0,1
553,244312.69,0.0,2795326.27,1,1,0
554,3576297.1,3576297.1,0.0,1,0,1
554,0.0,0.0,230289.66,1,1,0
554,353785.26,0.0,0.0,1,0,1
554,353785.26,0.0,353785.26,1,1,0
554,1025082.07,0.0,0.0,1,0,1
554,2689.43,0.0,0.0,1,0,1
554,2689.43,0.0,857063.03,1,1,0
554,346795.44,0.0,0.0,1,0,1
554,346795.44,0.0,346795.44,1,1,0
555,1235544.92,0.0,0.0,1,0,1
555,2100951.58,0.0,0.0,1,0,1
555,24424.67,0.0,0.0,1,0,1
555,24424.67,0.0,24424.67,1,1,0
556,788855.1,0.0,0.0,1,0,1
556,544352.53,0.0,0.0,1,0,1
556,227231.78,0.0,0.0,1,0,1
556,227231.78,0.0,1833912.79,1,1,0
557,839077.79,0.0,0.0,1,0,1
557,188844.13,0.0,0.0,1,0,1
557,188844.13,0.0,335804.22,1,1,0
557,74709.4,0.0,0.0,1,0,1
557,74709.4,0.0,308334.83,1,1,0
557,776303.43,0.0,0.0,1,0,1
557,111467.61,0.0,0.0,1,0,1
557,111467.61,0.0,779852.21,1,1,0
557,3332748.16,0.0,0.0,1,0,1
557,131050.76,0.0,0.0,1,0,1
557,131050.76,0.0,5423000.6,1,1,0
557,2719.66,0.0,0.0,1,0,1
557,2719.66,0.0,1591594.58,1,1,0
557,643052.88,0.0,0.0,1,0,1
557,3571807.73,0.0,0.0,1,0,1
558,2190762.32,0.0,0.0,1,0,1
558,316877.85,0.0,0.0,1,0,1
558,316877.85,0.0,316877.85,1,1,0
558,244519.75,0.0,0.0,1,0,1
558,244519.75,0.0,805509.34,1,1,0
558,4529.65,0.0,0.0,1,0,1
558,4529.65,0.0,297972.73,1,1,0
558,1268931.21,0.0,0.0,1,0,1
558,209829.57,0.0,0.0,1,0,1
558,209829.57,0.0,209829.57,1,1,0
558,889.76,0.0,0.0,1,0,1
558,889.76,0.0,30028.51,1,1,0
559,2517188.06,0.0,0.0,1,0,1
559,1431634.93,0.0,0.0,1,0,1
559,175290.91,0.0,0.0,1,0,1
559,175290.91,0.0,175290.91,1,1,0
559,55539.89,0.0,0.0,1,0,1
559,55539.89,0.0,553906.36,1,1,0
559,127564.33,0.0,0.0,1,0,1
559,127564.33,0.0,399687.88,1,1,0
560,91655.26,0.0,0.0,1,0,1
560,91655.26,0.0,225318.23,1,1,0
560,143275.81,0.0,0.0,1,0,1
560,143275.81,0.0,6489756.9,1,1,0
560,357882.83,0.0,0.0,1,0,1
560,357882.83,0.0,1259212.55,1,1,0
560,912117.82,0.0,0.0,1,0,1
560,730677.5,0.0,0.0,1,0,1
561,1383818.98,0.0,0.0,1,0,1
561,31945.44,0.0,0.0,1,0,1
561,31945.44,0.0,127360.53,1,1,0
561,2763025.35,0.0,0.0,1,0,1
561,285294.11,0.0,0.0,1,0,1
561,285294.11,0.0,466882.27,1,1,0
561,615954.92,0.0,0.0,1,0,1
561,348983.86,0.0,0.0,1,0,1
561,348983.86,0.0,422115.3,1,1,0
561,897131.97,0.0,0.0,1,0,1
561,2329379.8,0.0,0.0,1,0,1
562,2305939.38,0.0,0.0,1,0,1
562,8770.06,0.0,0.0,1,0,1
562,8770.06,0.0,8770.06,1,1,0
562,203881.96,0.0,0.0,1,0,1
562,203881.96,0.0,203881.96,1,1,0
563,190662.7,0.0,0.0,1,0,1
563,190662.7,0.0,500566.3,1,1,0
563,102371.12,0.0,0.0,1,0,1
563,102371.12,0.0,102371.12,1,1,0
563,1676936.79,0.0,0.0,1,0,1
563,96989.06,0.0,0.0,1,0,1
563,96989.06,0.0,1209475.22,1,1,0
563,1565621.39,0.0,0.0,1,0,1
563,3200818.85,0.0,0.0,1,0,1
563,25529.76,0.0,0.0,1,0,1
563,25529.76,0.0,35328.74,1,1,0
563,2905831.61,0.0,0.0,1,0,1
563,633610.66,0.0,0.0,1,0,1
564,30245.46,0.0,0.0,1,0,1
564,30245.46,0.0,208839.53,1,1,0
564,2472250.47,0.0,0.0,1,0,1
564,1246169.57,0.0,0.0,1,0,1
564,3370781.65,0.0,0.0,1,0,1
564,320977.49,0.0,0.0,1,0,1
564,320977.49,0.0,320977.49,1,1,0
564,55828.87,0.0,0.0,1,0,1
564,55828.87,0.0,55828.87,1,1,0
564,1650856.19,0.0,0.0,1,0,1
564,3968964.4,0.0,0.0,1,0,1
565,325668.67,0.0,0.0,1,0,1
565,325668.67,0.0,325668.67,1,1,0
565,757401.17,0.0,0.0,1,0,1
565,112958.85,0.0,0.0,1,0,1
565,112958.85,0.0,272109.05,1,1,0
565,364715.24,0.0,0.0,1,0,1
565,364715.24,0.0,911860.0,1,1,0
565,1167816.02,0.0,0.0,1,0,1
565,254947.37,0.0,0.0,1,0,1
565,254947.37,0.0,254947.37,1,1,0
566,2202575.1,0.0,0.0,1,0,1
566,1828.6,0.0,0.0,1,0,1
566,1828.6,0.0,617710.37,1,1,0
566,92641.52,0.0,0.0,1,0,1
566,92641.52,0.0,991704.37,1,1,0
567,175203.45,0.0,0.0,1,0,1
567,175203.45,0.0,2910979.9,1,1,0
567,122816.67,0.0,0.0,1,0,1
567,122816.67,0.0,930627.01,1,1,0
567,1893451.73,0.0,0.0,1,0,1
567,3596.83,0.0,0.0,1,0,1
567,3596.83,0.0,699263.0,1,1,0
567,1839972.36,0.0,0.0,1,0,1
568,112988.36,0.0,0.0,1,0,1
568,112988.36,0.0,183847.89,1,1,0
568,2747.85,0.0,0.0,1,0,1
568,2747.85,0.0,1106181.2,1,1,0
568,30790.13,0.0,0.0,1,0,1
568,30790.13,0.0,179243.16,1,1,0
568,66188.66,0.0,0.0,1,0,1
568,66188.66,0.0,782034.69,1,1,0
568,2895954.99,0.0,0.0,1,0,1
568,32521.24,0.0,0.0,1,0,1
568,32521.24,0.0,360506.42,1,1,0
569,577301.73,0.0,0.0,1,0,1
569,51416.07,0.0,0.0,1,0,1
569,51416.07,0.0,114142.52,1,1,0
569,2561698.04,0.0,0.0,1,0,1
569,22117.99,0.0,0.0,1,0,1
569,22117.99,0.0,603346.15,1,1,0
569,103053.5,0.0,0.0,1,0,1
569,103053.5,0.0,202619.07,1,1,0
569,15093.69,0.0,0.0,1,0,1
569,15093.69,0.0,715953.97,1,1,0
569,176626.77,0.0,0.0,1,0,1
569,176626.77,0.0,4115741.5,1,1,0
570,1021194.38,0.0,0.0,1,0,1
570,2925859.58,0.0,0.0,1,0,1
570,9274.56,0.0,0.0,1,0,1
570,9274.56,0.0,9274.56,1,1,0
570,3712.11,0.0,0.0,1,0,1
570,3712.11,0.0,189153.45,1,1,0
570,1131750.38,0.0,0.0,1,0,1
571,272637.22,0.0,0.0,1,0,1
571,272637.22,0.0,1509468.17,1,1,0
571,972723.96,0.0,0.0,1,0,1
571,1889351.63,0.0,0.0,1,0,1
571,1065787.82,0.0,0.0,1,0,1
571,406864.17,0.0,0.0,1,0,1
571,406864.17,0.0,8588293.18,1,1,0
572,151715.39,0.0,0.0,1,0,1
572,151715.39,0.0,1243086.09,1,1,0
572,2000718.2,0.0,0.0,1,0,1
572,82504.16,0.0,0.0,1,0,1
572,82504.16,0.0,273364.78,1,1,0
572,1351104.53,0.0,0.0,1,0,1
572,210952.24,0.0,0.0,1,0,1
572,210952.24,0.0,232186.8,1,1,0
572,1068952.42,0.0,0.0,1,0,1
572,262960.23,0.0,0.0,1,0,1
572,262960.23,0.0,262960.23,1,1,0
572,340665.18,0.0,0.0,1,0,1
572,340665.18,0.0,762697.96,1,1,0
572,161016.65,0.0,0.0,1,0,1
572,161016.65,0.0,253822.89,1,1,0
573,1298609.73,0.0,0.0,1,0,1
573,457789.14,0.0,0.0,1,0,1
573,457789.14,0.0,457789.14,1,1,0
573,182927.08,0.0,0.0,1,0,1
573,182927.08,0.0,182927.08,1,1,0
573,438139.79,0.0,0.0,1,0,1
573,438139.79,0.0,3714789.33,1,1,0
574,58863.89,0.0,0.0,1,0,1
574,58863.89,0.0,96379.78,1,1,0
574,56125.55,0.0,0.0,1,0,1
574,56125.55,0.0,213887.05,1,1,0
575,1489916.19,0.0,0.0,1,0,1
575,130479.52,0.0,0.0,1,0,1
575,130479.52,0.0,335299.46,1,1,0
575,193545.61,0.0,0.0,1,0,1
575,193545.61,0.0,377330.62,1,1,0
575,367263.47,0.0,0.0,1,0,1
575,367263.47,0.0,2642435.54,1,1,0
576,25040.78,0.0,0.0,1,0,1
576,25040.78,0.0,25040.78,1,1,0
576,511389.5,0.0,0.0,1,0,1
576,511389.5,0.0,511389.5,1,1,0
576,884821.37,0.0,0.0,1,0,1
576,1322277.84,0.0,0.0,1,0,1
576,28284.88,0.0,0.0,1,0,1
576,28284.88,0.0,505306.31,1,1,0
576,451399.66,0.0,0.0,1,0,1
576,451399.66,0.0,666912.68,1,1,0
576,818639.22,0.0,0.0,1,0,1
577,681525.62,0.0,0.0,1,0,1
577,141730.2,0.0,0.0,1,0,1
577,141730.2,0.0,580863.82,1,1,0
577,1396824.94,0.0,0.0,1,0,1
577,113687.0,0.0,0.0,1,0,1
577,113687.0,0.0,851124.72,1,1,0
577,763170.76,0.0,0.0,1,0,1
577,727792.98,0.0,0.0,1,0,1
578,978103.4,0.0,0.0,1,0,1
578,60633.76,0.0,0.0,1,0,1
578,60633.76,0.0,225295.9,1,1,0
578,190815.79,0.0,0.0,1,0,1
578,190815.79,0.0,1877717.1,1,1,0
578,68755.57,0.0,0.0,1,0,1
578,68755.57,0.0,1624307.85,1,1,0
578,152372.18,0.0,0.0,1,0,1
578,152372.18,0.0,437695.01,1,1,0
578,736677.36,0.0,0.0,1,0,1
578,118106.94,0.0,0.0,1,0,1
578,118106.94,0.0,2026557.52,1,1,0
578,195562.98,0.0,0.0,1,0,1
578,195562.98,0.0,1933611.96,1,1,0
579,3085336.66,0.0,0.0,1,0,1
579,150157.6,0.0,0.0,1,0,1
579,150157.6,0.0,7682750.73,1,1,0
579,1632500.22,0.0,0.0,1,0,1
579,32372.82,0.0,0.0,1,0,1
579,32372.82,0.0,32372.82,1,1,0
579,1540624.7,0.0,0.0,1,0,1
579,254564.81,0.0,0.0,1,0,1
579,254564.81,0.0,2253196.63,1,1,0
580,835770.84,0.0,0.0,1,0,1
580,105861.07,0.0,0.0,1,0,1
580,105861.07,0.0,145091.57,1,1,0
580,282500.69,0.0,0.0,1,0,1
580,282500.69,0.0,310307.51,1,1,0
580,2925111.67,0.0,0.0,1,0,1
580,628697.26,0.0,0.0,1,0,1
581,121142.75,0.0,0.0,1,0,1
581,121142.75,0.0,207744.25,1,1,0
581,155002.83,0.0,0.0,1,0,1
581,155002.83,0.0,155002.83,1,1,0
581,414153.16,0.0,0.0,1,0,1
581,414153.16,0.0,793584.91,1,1,0
581,801763.51,0.0,0.0,1,0,1
581,2562459.56,0.0,0.0,1,0,1
582,781988.85,0.0,0.0,1,0,1
582,305710.24,0.0,0.0,1,0,1
582,305710.24,0.0,1423637.15,1,1,0
582,181543.89,0.0,0.0,1,0,1
582,181543.89,0.0,181543.89,1,1,0
582,1158373.23,0.0,0.0,1,0,1
582,1270565.77,0.0,0.0,1,0,1
582,1070031.6,0.0,0.0,1,0,1
582,47662.13,0.0,0.0,1,0,1
582,47662.13,0.0,195616.93,1,1,0
583,333390.18,0.0,0.0,1,0,1
583,333390.18,0.0,5926038.32,1,1,0
583,459378.91,0.0,0.0,1,0,1
583,459378.91,0.0,1737258.05,1,1,0
583,1764389.11,0.0,0.0,1,0,1
583,1583.28,0.0,0.0,1,0,1
583,1583.28,0.0,828250.14,1,1,0
583,135100.36,0.0,0.0,1,0,1
583,135100.36,0.0,135100.36,1,1,0
583,759701.03,0.0,0.0,1,0,1
583,2149658.47,0.0,0.0,1,0,1
583,615398.61,0.0,0.0,1,0,1
584,1016081.0,0.0,0.0,1,0,1
584,777448.03,0.0,0.0,1,0,1
584,645135.6,0.0,0.0,1,0,1
584,597806.2,0.0,0.0,1,0,1
585,470325.08,0.0,0.0,1,0,1
585,470325.08,0.0,470325.08,1,1,0
585,1298920.78,0.0,0.0,1,0,1
586,353874.22,353874.22,0.0,1,0,1
586,0.0,0.0,1328472.86,1,1,0
586,2581549.92,0.0,0.0,1,0,1
586,245991.5,0.0,0.0,1,0,1
586,245991.5,0.0,300622.16,1,1,0
587,1249721.72,0.0,0.0,1,0,1
587,985127.95,0.0,0.0,1,0,1
587,288263.38,0.0,0.0,1,0,1
587,288263.38,0.0,355345.05,1,1,0
588,1064425.7,0.0,0.0,1,0,1
588,187128.57,0.0,0.0,1,0,1
588,187128.57,0.0,1034094.01,1,1,0
588,13421.28,0.0,0.0,1,0,1
588,13421.28,0.0,231504.35,1,1,0
588,16619.95,0.0,0.0,1,0,1
588,16619.95,0.0,16619.95,1,1,0
588,2709729.22,0.0,0.0,1,0,1
588,98533.36,0.0,0.0,1,0,1
588,98533.36,0.0,98533.36,1,1,0
589,164296.85,0.0,0.0,1,0,1
589,164296.85,0.0,1536163.54,1,1,0
590,498183.25,0.0,0.0,1,0,1
590,498183.25,0.0,606176.29,1,1,0
590,802483.88,0.0,0.0,1,0,1
590,2117503.53,0.0,0.0,1,0,1
590,179725.06,0.0,0.0,1,0,1
590,179725.06,0.0,311434.88,1,1,0
591,906270.63,0.0,0.0,1,0,1
591,111764.7,0.0,0.0,1,0,1
