step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFlaggedFraud,isFraud
565,TRANSFER,757401.17,C1666463785,757401.17,0.0,C1703328404,0.0,0.0,0,1
565,CASH_OUT,757401.17,C26257867,757401.17,0.0,C2046532666,465267.97,1222669.13,0,1
565,TRANSFER,112958.85,C527712265,112958.85,0.0,C1783916245,0.0,0.0,0,1
565,CASH_OUT,112958.85,C507000655,112958.85,0.0,C2018087281,159150.2,272109.05,0,1
565,TRANSFER,364715.24,C1929279421,364715.24,0.0,C921819400,0.0,0.0,0,1
565,CASH_OUT,364715.24,C1494182124,364715.24,0.0,C1189627156,547144.76,911860.0,0,1
565,TRANSFER,1167816.02,C208504686,1167816.02,0.0,C242203557,0.0,0.0,0,1
565,CASH_OUT,1167816.02,C1378980948,1167816.02,0.0,C39436311,71833.68,1239649.71,0,1
565,TRANSFER,254947.37,C45849369,254947.37,0.0,C538038319,0.0,0.0,0,1
565,CASH_OUT,254947.37,C1850623085,254947.37,0.0,C1632237950,0.0,254947.37,0,1
566,TRANSFER,2202575.1,C1229686156,2202575.1,0.0,C1752604611,0.0,0.0,0,1
566,CASH_OUT,2202575.1,C863963078,2202575.1,0.0,C679578786,1006442.23,3209017.33,0,1
566,TRANSFER,1828.6,C1025024603,1828.6,0.0,C127507579,0.0,0.0,0,1
566,CASH_OUT,1828.6,C1848080177,1828.6,0.0,C760648951,615881.78,617710.37,0,1
566,TRANSFER,92641.52,C906878138,92641.52,0.0,C1727290928,0.0,0.0,0,1
566,CASH_OUT,92641.52,C51780378,92641.52,0.0,C153727053,899062.84,991704.37,0,1
567,TRANSFER,175203.45,C905679615,175203.45,0.0,C572787442,0.0,0.0,0,1
567,CASH_OUT,175203.45,C1731825076,175203.45,0.0,C1046160944,2735776.45,2910979.9,0,1
567,TRANSFER,122816.67,C1014449898,122816.67,0.0,C1843501227,0.0,0.0,0,1
567,CASH_OUT,122816.67,C317430000,122816.67,0.0,C1681760048,807810.34,930627.01,0,1
567,TRANSFER,1893451.73,C400595138,1893451.73,0.0,C1773342001,0.0,0.0,0,1
567,CASH_OUT,1893451.73,C1062517629,1893451.73,0.0,C1434665173,488873.27,2382324.99,0,1
567,TRANSFER,3596.83,C951711545,3596.83,0.0,C1106131207,0.0,0.0,0,1
567,CASH_OUT,3596.83,C828281311,3596.83,0.0,C1509838482,695666.18,699263.0,0,1
567,TRANSFER,1839972.36,C1811081989,1839972.36,0.0,C2017746701,0.0,0.0,0,1
567,CASH_OUT,1839972.36,C111188799,1839972.36,0.0,C493262477,172909.36,2012881.72,0,1
568,TRANSFER,7365106.76,C22695246,7365106.76,0.0,C750661088,0.0,0.0,0,1
568,CASH_OUT,7365106.76,C1043293861,7365106.76,0.0,C231660660,300576.97,7665683.73,0,1
568,TRANSFER,112988.36,C1716123140,112988.36,0.0,C1857609531,0.0,0.0,0,1
568,CASH_OUT,112988.36,C898478782,112988.36,0.0,C1897016446,70859.52,183847.89,0,1
568,TRANSFER,2747.85,C1726916988,2747.85,0.0,C1871680128,0.0,0.0,0,1
568,CASH_OUT,2747.85,C598860106,2747.85,0.0,C2038068199,1103433.35,1106181.2,0,1
568,TRANSFER,30790.13,C574884951,30790.13,0.0,C174185198,0.0,0.0,0,1
568,CASH_OUT,30790.13,C642401754,30790.13,0.0,C1650668671,148453.03,179243.16,0,1
568,TRANSFER,66188.66,C1129139063,66188.66,0.0,C1828742646,0.0,0.0,0,1
568,CASH_OUT,66188.66,C1737756635,66188.66,0.0,C1532114451,715846.03,782034.69,0,1
568,TRANSFER,2895954.99,C1706066378,2895954.99,0.0,C1293124691,0.0,0.0,0,1
568,CASH_OUT,2895954.99,C287337523,2895954.99,0.0,C857187005,442643.89,3338598.88,0,1
568,TRANSFER,32521.24,C949980051,32521.24,0.0,C1466673689,0.0,0.0,0,1
568,CASH_OUT,32521.24,C2134024588,32521.24,0.0,C492914405,327985.18,360506.42,0,1
569,TRANSFER,577301.73,C1081559148,577301.73,0.0,C1173891780,0.0,0.0,0,1
569,CASH_OUT,577301.73,C857985850,577301.73,0.0,C1545652297,0.0,577301.73,0,1
569,TRANSFER,51416.07,C1275321415,51416.07,0.0,C1417015196,0.0,0.0,0,1
569,CASH_OUT,51416.07,C1252081364,51416.07,0.0,C327344476,62726.44,114142.52,0,1
569,TRANSFER,2561698.04,C639357129,2561698.04,0.0,C179997962,0.0,0.0,0,1
569,CASH_OUT,2561698.04,C694643897,2561698.04,0.0,C210678404,93471.68,2655169.72,0,1
569,TRANSFER,22117.99,C862057815,22117.99,0.0,C1962362775,0.0,0.0,0,1
569,CASH_OUT,22117.99,C1522253641,22117.99,0.0,C104739224,581228.15,603346.15,0,1
569,TRANSFER,103053.5,C44492718,103053.5,0.0,C2136380114,0.0,0.0,0,1
569,CASH_OUT,103053.5,C2095247665,103053.5,0.0,C759846487,99565.57,202619.07,0,1
569,TRANSFER,15093.69,C1117819828,15093.69,0.0,C675389244,0.0,0.0,0,1
569,CASH_OUT,15093.69,C200350640,15093.69,0.0,C1001258143,700860.28,715953.97,0,1
569,TRANSFER,176626.77,C1445328479,176626.77,0.0,C1305022941,0.0,0.0,0,1
569,CASH_OUT,176626.77,C2077002700,176626.77,0.0,C1412132938,3939114.73,4115741.5,0,1
570,TRANSFER,1021194.38,C414924099,1021194.38,0.0,C1028145204,0.0,0.0,0,1
570,CASH_OUT,1021194.38,C1020706862,1021194.38,0.0,C197568140,0.0,1021194.38,0,1
570,TRANSFER,2925859.58,C382312588,2925859.58,0.0,C114627668,0.0,0.0,0,1
570,CASH_OUT,2925859.58,C1546564200,2925859.58,0.0,C1313698236,148038.26,3073897.84,0,1
570,TRANSFER,9274.56,C125027888,9274.56,0.0,C200984272,0.0,0.0,0,1
570,CASH_OUT,9274.56,C1615186994,9274.56,0.0,C204813389,0.0,9274.56,0,1
570,TRANSFER,3712.11,C940426725,3712.11,0.0,C2024297782,0.0,0.0,0,1
570,CASH_OUT,3712.11,C437016354,3712.11,0.0,C1109457703,185441.34,189153.45,0,1
570,TRANSFER,1131750.38,C2117251684,1131750.38,0.0,C1002454874,0.0,0.0,0,1
570,CASH_OUT,1131750.38,C1396198422,1131750.38,0.0,C1612235515,313070.53,1444820.92,0,1
571,TRANSFER,272637.22,C2141717111,272637.22,0.0,C765286683,0.0,0.0,0,1
571,CASH_OUT,272637.22,C1856352651,272637.22,0.0,C1424624531,1236830.95,1509468.17,0,1
571,TRANSFER,972723.96,C1222331901,972723.96,0.0,C1807976680,0.0,0.0,0,1
571,CASH_OUT,972723.96,C1970471613,972723.96,0.0,C222800798,0.0,972723.96,0,1
571,TRANSFER,1889351.63,C1587077521,1889351.63,0.0,C1055395176,0.0,0.0,0,1
571,CASH_OUT,1889351.63,C27748996,1889351.63,0.0,C575547051,12129494.24,14018845.86,0,1
571,TRANSFER,1065787.82,C1824832206,1065787.82,0.0,C1489226533,0.0,0.0,0,1
571,CASH_OUT,1065787.82,C1461596446,1065787.82,0.0,C1669818195,134877.24,1200665.06,0,1
571,TRANSFER,406864.17,C1077004516,406864.17,0.0,C1973933837,0.0,0.0,0,1
571,CASH_OUT,406864.17,C1491819514,406864.17,0.0,C1842119027,8181429.01,8588293.18,0,1
572,TRANSFER,151715.39,C1308715820,151715.39,0.0,C997543700,0.0,0.0,0,1
572,CASH_OUT,151715.39,C80837759,151715.39,0.0,C1302224324,1091370.69,1243086.09,0,1
572,TRANSFER,2000718.2,C510551701,2000718.2,0.0,C1180976855,0.0,0.0,0,1
572,CASH_OUT,2000718.2,C1426906570,2000718.2,0.0,C154319946,10984451.39,12985169.59,0,1
572,TRANSFER,82504.16,C149758209,82504.16,0.0,C519616178,0.0,0.0,0,1
572,CASH_OUT,82504.16,C364720575,82504.16,0.0,C911165143,190860.62,273364.78,0,1
572,TRANSFER,1351104.53,C2022356819,1351104.53,0.0,C1437688339,0.0,0.0,0,1
572,CASH_OUT,1351104.53,C1272694533,1351104.53,0.0,C2033398218,0.0,1351104.53,0,1
572,TRANSFER,210952.24,C710869590,210952.24,0.0,C493995477,0.0,0.0,0,1
572,CASH_OUT,210952.24,C1444150891,210952.24,0.0,C468200037,21234.55,232186.8,0,1
572,TRANSFER,1068952.42,C2072964053,1068952.42,0.0,C1016759454,0.0,0.0,0,1
572,CASH_OUT,1068952.42,C1861810254,1068952.42,0.0,C755630552,0.0,1068952.42,0,1
572,TRANSFER,262960.23,C1013385845,262960.23,0.0,C1547908337,0.0,0.0,0,1
572,CASH_OUT,262960.23,C1968069428,262960.23,0.0,C743933845,0.0,262960.23,0,1
572,TRANSFER,340665.18,C2031273483,340665.18,0.0,C747315948,0.0,0.0,0,1
572,CASH_OUT,340665.18,C1350659055,340665.18,0.0,C2055659976,422032.78,762697.96,0,1
572,TRANSFER,161016.65,C1412560680,161016.65,0.0,C2103355598,0.0,0.0,0,1
572,CASH_OUT,161016.65,C1403093345,161016.65,0.0,C1655653682,92806.24,253822.89,0,1
573,TRANSFER,1298609.73,C772620167,1298609.73,0.0,C1673264312,0.0,0.0,0,1
573,CASH_OUT,1298609.73,C664375770,1298609.73,0.0,C1213183928,0.0,1298609.73,0,1
573,TRANSFER,457789.14,C2120513600,457789.14,0.0,C975127788,0.0,0.0,0,1
573,CASH_OUT,457789.14,C629419411,457789.14,0.0,C1272218785,0.0,457789.14,0,1
573,TRANSFER,182927.08,C273035023,182927.08,0.0,C1377929083,0.0,0.0,0,1
573,CASH_OUT,182927.08,C39636899,182927.08,0.0,C42157901,0.0,182927.08,0,1
573,TRANSFER,438139.79,C653094177,438139.79,0.0,C1710300918,0.0,0.0,0,1
573,CASH_OUT,438139.79,C450782452,438139.79,0.0,C610652311,3276649.54,3714789.33,0,1
574,TRANSFER,58863.89,C1649037642,58863.89,0.0,C1806065948,0.0,0.0,0,1
574,CASH_OUT,58863.89,C678401003,58863.89,0.0,C1491672544,37515.88,96379.78,0,1
574,TRANSFER,56125.55,C418875558,56125.55,0.0,C577502791,0.0,0.0,0,1
574,CASH_OUT,56125.55,C1712457269,56125.55,0.0,C356699181,157761.5,213887.05,0,1
575,TRANSFER,1489916.19,C872785069,1489916.19,0.0,C2067948985,0.0,0.0,0,1
575,CASH_OUT,1489916.19,C1424077218,1489916.19,0.0,C684555437,3239862.61,4729778.79,0,1
575,TRANSFER,130479.52,C1416504938,130479.52,0.0,C1838587779,0.0,0.0,0,1
575,CASH_OUT,130479.52,C1275541215,130479.52,0.0,C1884505964,204819.94,335299.46,0,1
575,TRANSFER,193545.61,C1430180670,193545.61,0.0,C273255421,0.0,0.0,0,1
575,CASH_OUT,193545.61,C202052762,193545.61,0.0,C401158445,183785.02,377330.62,0,1
575,TRANSFER,367263.47,C695418375,367263.47,0.0,C1804523786,0.0,0.0,0,1
575,CASH_OUT,367263.47,C1555514424,367263.47,0.0,C252771333,2275172.08,2642435.54,0,1
576,TRANSFER,25040.78,C1468373827,25040.78,0.0,C77616403,0.0,0.0,0,1
576,CASH_OUT,25040.78,C1726615343,25040.78,0.0,C1459697378,0.0,25040.78,0,1
576,TRANSFER,511389.5,C1343655030,511389.5,0.0,C1411383152,0.0,0.0,0,1
576,CASH_OUT,511389.5,C399946871,511389.5,0.0,C529880237,0.0,511389.5,0,1
576,TRANSFER,884821.37,C1937124705,884821.37,0.0,C1452792493,0.0,0.0,0,1
576,CASH_OUT,884821.37,C1865310403,884821.37,0.0,C1762365059,1628388.92,2513210.29,0,1
576,TRANSFER,1322277.84,C1670593881,1322277.84,0.0,C782761393,0.0,0.0,0,1
576,CASH_OUT,1322277.84,C1585759405,1322277.84,0.0,C1855735331,0.0,1322277.84,0,1
576,TRANSFER,28284.88,C978784308,28284.88,0.0,C1196475632,0.0,0.0,0,1
576,CASH_OUT,28284.88,C1126995065,28284.88,0.0,C1039822411,477021.43,505306.31,0,1
576,TRANSFER,451399.66,C309402853,451399.66,0.0,C679039485,0.0,0.0,0,1
576,CASH_OUT,451399.66,C1511096245,451399.66,0.0,C544317728,215513.02,666912.68,0,1
576,TRANSFER,818639.22,C2092303293,818639.22,0.0,C2311049,0.0,0.0,0,1
576,CASH_OUT,818639.22,C79473657,818639.22,0.0,C1402186956,256864.44,1075503.66,0,1
577,TRANSFER,681525.62,C1600390479,681525.62,0.0,C909892782,0.0,0.0,0,1
577,CASH_OUT,681525.62,C343064779,681525.62,0.0,C851594091,2250319.57,2931845.19,0,1
577,TRANSFER,141730.2,C1677850525,141730.2,0.0,C607738036,0.0,0.0,0,1
577,CASH_OUT,141730.2,C1282179379,141730.2,0.0,C1943218565,439133.62,580863.82,0,1
577,TRANSFER,1396824.94,C639529489,1396824.94,0.0,C1549495686,0.0,0.0,0,1
577,CASH_OUT,1396824.94,C1626069370,1396824.94,0.0,C724673427,25923.43,1422748.37,0,1
577,TRANSFER,113687.0,C379022466,113687.0,0.0,C1223894198,0.0,0.0,0,1
577,CASH_OUT,113687.0,C825596697,113687.0,0.0,C751692069,737437.72,851124.72,0,1
577,TRANSFER,763170.76,C578629553,763170.76,0.0,C249184120,0.0,0.0,0,1
577,CASH_OUT,763170.76,C1902876077,763170.76,0.0,C864236269,452739.47,1215910.23,0,1
577,TRANSFER,727792.98,C2139851324,727792.98,0.0,C1773055339,0.0,0.0,0,1
577,CASH_OUT,727792.98,C786298819,727792.98,0.0,C1428966428,456471.74,1184264.72,0,1
578,TRANSFER,978103.4,C398973610,978103.4,0.0,C1419555033,0.0,0.0,0,1
578,CASH_OUT,978103.4,C1183549962,978103.4,0.0,C481798847,0.0,978103.4,0,1
578,TRANSFER,60633.76,C1782791756,60633.76,0.0,C2094676196,0.0,0.0,0,1
578,CASH_OUT,60633.76,C1469444378,60633.76,0.0,C295334131,164662.14,225295.9,0,1
578,TRANSFER,4961014.03,C740943100,4961014.03,0.0,C1093087411,0.0,0.0,0,1
578,CASH_OUT,4961014.03,C1742941865,4961014.03,0.0,C1310890311,21847.95,4982861.98,0,1
578,TRANSFER,190815.79,C1501869620,190815.79,0.0,C1000367306,0.0,0.0,0,1
578,CASH_OUT,190815.79,C669797835,190815.79,0.0,C1179424644,1686901.31,1877717.1,0,1
578,TRANSFER,68755.57,C1864986190,68755.57,0.0,C1994735820,0.0,0.0,0,1
578,CASH_OUT,68755.57,C1983934079,68755.57,0.0,C328707077,1555552.28,1624307.85,0,1
578,TRANSFER,152372.18,C305484258,152372.18,0.0,C1150916602,0.0,0.0,0,1
578,CASH_OUT,152372.18,C1432343521,152372.18,0.0,C961261892,285322.83,437695.01,0,1
578,TRANSFER,736677.36,C699869751,736677.36,0.0,C1904435627,0.0,0.0,0,1
578,CASH_OUT,736677.36,C1320627151,736677.36,0.0,C166405434,190199.92,926877.28,0,1
578,TRANSFER,118106.94,C171913959,118106.94,0.0,C610195484,0.0,0.0,0,1
578,CASH_OUT,118106.94,C984782155,118106.94,0.0,C1461492607,1908450.58,2026557.52,0,1
578,TRANSFER,6274752.67,C1756348910,6274752.67,0.0,C1746536582,0.0,0.0,0,1
578,CASH_OUT,6274752.67,C789526780,6274752.67,0.0,C1905238884,0.0,6274752.67,0,1
578,TRANSFER,195562.98,C2030633531,195562.98,0.0,C1537336209,0.0,0.0,0,1
578,CASH_OUT,195562.98,C653654841,195562.98,0.0,C1065862739,1738048.97,1933611.96,0,1
579,TRANSFER,3085336.66,C162812306,3085336.66,0.0,C2127407367,0.0,0.0,0,1
579,CASH_OUT,3085336.66,C113225350,3085336.66,0.0,C884857756,0.0,3085336.66,0,1
579,TRANSFER,150157.6,C1274544865,150157.6,0.0,C1571596943,0.0,0.0,0,1
579,CASH_OUT,150157.6,C368733095,150157.6,0.0,C188653077,7532593.13,7682750.73,0,1
579,TRANSFER,1632500.22,C1055490123,1632500.22,0.0,C1000836187,0.0,0.0,0,1
579,CASH_OUT,1632500.22,C1163510414,1632500.22,0.0,C1781841279,4304832.83,5937333.05,0,1
579,TRANSFER,32372.82,C1312636878,32372.82,0.0,C1253283859,0.0,0.0,0,1
579,CASH_OUT,32372.82,C148685565,32372.82,0.0,C2026565433,0.0,32372.82,0,1
579,TRANSFER,1540624.7,C2059792501,1540624.7,0.0,C882172287,0.0,0.0,0,1
579,CASH_OUT,1540624.7,C1904414737,1540624.7,0.0,C2037994906,78012.35,1618637.05,0,1
579,TRANSFER,254564.81,C1458012832,254564.81,0.0,C1315489161,0.0,0.0,0,1
579,CASH_OUT,254564.81,C952265131,254564.81,0.0,C502635125,1998631.83,2253196.63,0,1
580,TRANSFER,835770.84,C561189362,835770.84,0.0,C1608195896,0.0,0.0,0,1
580,CASH_OUT,835770.84,C928957738,835770.84,0.0,C1615749242,1490979.17,2326750.01,0,1
580,TRANSFER,105861.07,C261904702,105861.07,0.0,C152930989,0.0,0.0,0,1
580,CASH_OUT,105861.07,C1311418994,105861.07,0.0,C294852221,39230.5,145091.57,0,1
580,TRANSFER,282500.69,C937056998,282500.69,0.0,C48363551,0.0,0.0,0,1
580,CASH_OUT,282500.69,C750260053,282500.69,0.0,C1495197432,27806.82,310307.51,0,1
580,TRANSFER,2925111.67,C542286899,2925111.67,0.0,C1537390237,0.0,0.0,0,1
580,CASH_OUT,2925111.67,C1291634123,2925111.67,0.0,C229406556,0.0,2925111.67,0,1
580,TRANSFER,628697.26,C579184994,628697.26,0.0,C855476478,0.0,0.0,0,1
580,CASH_OUT,628697.26,C1683118896,628697.26,0.0,C1072985725,0.0,628697.26,0,1
581,TRANSFER,121142.75,C27960358,121142.75,0.0,C1910414505,0.0,0.0,0,1
581,CASH_OUT,121142.75,C333294363,121142.75,0.0,C1007502617,86601.5,207744.25,0,1
581,TRANSFER,155002.83,C1691713014,155002.83,0.0,C71357990,0.0,0.0,0,1
581,CASH_OUT,155002.83,C1511917182,155002.83,0.0,C30026767,0.0,155002.83,0,1
581,TRANSFER,414153.16,C239145615,414153.16,0.0,C1124752775,0.0,0.0,0,1
581,CASH_OUT,414153.16,C1882912047,414153.16,0.0,C845050993,379431.75,793584.91,0,1
581,TRANSFER,801763.51,C1070533651,801763.51,0.0,C1336603610,0.0,0.0,0,1
581,CASH_OUT,801763.51,C357089378,801763.51,0.0,C566073834,0.0,801763.51,0,1
581,TRANSFER,2562459.56,C2033083147,2562459.56,0.0,C320568622,0.0,0.0,0,1
581,CASH_OUT,2562459.56,C1439743203,2562459.56,0.0,C1986745369,0.0,2562459.56,0,1
582,TRANSFER,781988.85,C646587946,781988.85,0.0,C1426895610,0.0,0.0,0,1
582,CASH_OUT,781988.85,C1367702961,781988.85,0.0,C2040799056,0.0,781988.85,0,1
582,TRANSFER,305710.24,C1833008968,305710.24,0.0,C757160228,0.0,0.0,0,1
582,CASH_OUT,305710.24,C230128781,305710.24,0.0,C423923937,1117926.91,1423637.15,0,1
582,TRANSFER,181543.89,C879600285,181543.89,0.0,C1125433623,0.0,0.0,0,1
582,CASH_OUT,181543.89,C1075053079,181543.89,0.0,C875621777,0.0,181543.89,0,1
582,TRANSFER,6106149.52,C2033700175,6106149.52,0.0,C655923955,0.0,0.0,0,1
582,CASH_OUT,6106149.52,C62391457,6106149.52,0.0,C1290160681,2003487.05,8109636.57,0,1
582,TRANSFER,1158373.23,C1874090524,1158373.23,0.0,C152963065,0.0,0.0,0,1
582,CASH_OUT,1158373.23,C745199175,1158373.23,0.0,C593287282,4318604.9,5476978.13,0,1
582,TRANSFER,1270565.77,C2113990819,1270565.77,0.0,C529741331,0.0,0.0,0,1
582,CASH_OUT,1270565.77,C1599110470,1270565.77,0.0,C1024005530,216005.04,1486570.81,0,1
582,TRANSFER,1070031.6,C641053431,1070031.6,0.0,C909074083,0.0,0.0,0,1
582,CASH_OUT,1070031.6,C1648383630,1070031.6,0.0,C2144732006,8950696.17,10020727.77,0,1
582,TRANSFER,47662.13,C1611252661,47662.13,0.0,C1335840122,0.0,0.0,0,1
582,CASH_OUT,47662.13,C1447139298,47662.13,0.0,C1487365268,147954.8,195616.93,0,1
583,TRANSFER,333390.18,C1517430908,333390.18,0.0,C268696158,0.0,0.0,0,1
583,CASH_OUT,333390.18,C727455113,333390.18,0.0,C1934242294,5592648.15,5926038.32,0,1
583,TRANSFER,459378.91,C1642524943,459378.91,0.0,C715170172,0.0,0.0,0,1
583,CASH_OUT,459378.91,C1292819239,459378.91,0.0,C1301956941,1277879.14,1737258.05,0,1
583,TRANSFER,1764389.11,C108276530,1764389.11,0.0,C28074896,0.0,0.0,0,1
583,CASH_OUT,1764389.11,C1297057320,1764389.11,0.0,C2133001459,7116057.41,8880446.51,0,1
583,TRANSFER,1583.28,C469202951,1583.28,0.0,C1107076598,0.0,0.0,0,1
583,CASH_OUT,1583.28,C538660797,1583.28,0.0,C595029020,826666.86,828250.14,0,1
583,TRANSFER,135100.36,C126999863,135100.36,0.0,C1842013922,0.0,0.0,0,1
583,CASH_OUT,135100.36,C912160043,135100.36,0.0,C1271530552,0.0,135100.36,0,1
583,TRANSFER,759701.03,C382272679,759701.03,0.0,C1390800148,0.0,0.0,0,1
583,CASH_OUT,759701.03,C1817565028,759701.03,0.0,C1623972064,1076095.67,1835796.71,0,1
583,TRANSFER,2149658.47,C1696909244,2149658.47,0.0,C1197995653,0.0,0.0,0,1
583,CASH_OUT,2149658.47,C538317086,2149658.47,0.0,C1665512792,0.0,2149658.47,0,1
583,TRANSFER,615398.61,C2116343175,615398.61,0.0,C532704190,0.0,0.0,0,1
583,CASH_OUT,615398.61,C1007207376,615398.61,0.0,C1470971810,76305.28,691703.89,0,1
584,TRANSFER,1016081.0,C2094444528,1016081.0,0.0,C1305219704,0.0,0.0,0,1
584,CASH_OUT,1016081.0,C1819971579,1016081.0,0.0,C1976692197,0.0,1016081.0,0,1
584,TRANSFER,777448.03,C86523774,777448.03,0.0,C262188325,0.0,0.0,0,1
584,CASH_OUT,777448.03,C1852471994,777448.03,0.0,C1798782759,76927.01,854375.05,0,1
584,TRANSFER,645135.6,C956307325,645135.6,0.0,C59005653,0.0,0.0,0,1
584,CASH_OUT,645135.6,C838054431,645135.6,0.0,C371291592,162359.56,807495.15,0,1
584,TRANSFER,597806.2,C771874815,597806.2,0.0,C339883956,0.0,0.0,0,1
584,CASH_OUT,597806.2,C743026974,597806.2,0.0,C1575584182,0.0,597806.2,0,1
585,TRANSFER,8286342.51,C1448634544,8286342.51,0.0,C2054992748,0.0,0.0,0,1
585,CASH_OUT,8286342.51,C1320375746,8286342.51,0.0,C2056964049,9538756.13,17825098.64,0,1
585,TRANSFER,470325.08,C938594796,470325.08,0.0,C403817977,0.0,0.0,0,1
585,CASH_OUT,470325.08,C1713242347,470325.08,0.0,C1102790873,0.0,470325.08,0,1
585,TRANSFER,1298920.78,C1847025661,1298920.78,0.0,C17300850,0.0,0.0,0,1
585,CASH_OUT,1298920.78,C34029186,1298920.78,0.0,C1653962033,3351871.21,4650791.99,0,1
586,TRANSFER,10000000.0,C1979114980,30353874.22,20353874.22,C617558864,0.0,0.0,0,1
586,CASH_OUT,10000000.0,C701712936,10000000.0,0.0,C704752055,0.0,10000000.0,0,1
586,TRANSFER,10000000.0,C1936484732,20353874.22,10353874.22,C1554273675,0.0,0.0,0,1
586,CASH_OUT,10000000.0,C99979309,10000000.0,0.0,C427067936,5859505.54,15859505.54,0,1
586,TRANSFER,10000000.0,C1198427314,10353874.22,353874.22,C532935388,0.0,0.0,0,1
586,CASH_OUT,10000000.0,C1952386173,10000000.0,0.0,C1054420449,211048.11,10211048.11,0,1
586,TRANSFER,353874.22,C1684585475,353874.22,353874.22,C1770418982,0.0,0.0,1,1
586,CASH_OUT,0.0,C1303719003,0.0,0.0,C900608348,1328472.86,1328472.86,0,1
586,TRANSFER,2581549.92,C1168747121,2581549.92,0.0,C1191561711,0.0,0.0,0,1
586,CASH_OUT,2581549.92,C648614053,2581549.92,0.0,C213455810,0.0,2581549.92,0,1
586,TRANSFER,245991.5,C1191013532,245991.5,0.0,C1362497299,0.0,0.0,0,1
586,CASH_OUT,245991.5,C1152264725,245991.5,0.0,C552488033,54630.66,300622.16,0,1
587,TRANSFER,1249721.72,C1794826326,1249721.72,0.0,C1839188526,0.0,0.0,0,1
587,CASH_OUT,1249721.72,C1143706946,1249721.72,0.0,C62441091,62174.21,1311895.93,0,1
587,TRANSFER,985127.95,C1119643786,985127.95,0.0,C665763176,0.0,0.0,0,1
587,CASH_OUT,985127.95,C2091624408,985127.95,0.0,C1723976669,0.0,985127.95,0,1
587,TRANSFER,288263.38,C684914427,288263.38,0.0,C1298141757,0.0,0.0,0,1
587,CASH_OUT,288263.38,C747807405,288263.38,0.0,C1626435934,67081.67,355345.05,0,1
588,TRANSFER,1064425.7,C875659264,1064425.7,0.0,C656468700,0.0,0.0,0,1
588,CASH_OUT,1064425.7,C72780172,1064425.7,0.0,C1401301607,3187812.57,4252238.26,0,1
588,TRANSFER,187128.57,C1978188091,187128.57,0.0,C2119788875,0.0,0.0,0,1
588,CASH_OUT,187128.57,C1552716986,187128.57,0.0,C562686021,846965.44,1034094.01,0,1
588,TRANSFER,13421.28,C380770269,13421.28,0.0,C1627516531,0.0,0.0,0,1
588,CASH_OUT,13421.28,C1266869176,13421.28,0.0,C1420115027,218083.06,231504.35,0,1
588,TRANSFER,16619.95,C269855064,16619.95,0.0,C501496280,0.0,0.0,0,1
588,CASH_OUT,16619.95,C1105637215,16619.95,0.0,C965761835,0.0,16619.95,0,1
588,TRANSFER,2709729.22,C403920383,2709729.22,0.0,C1295775030,0.0,0.0,0,1
588,CASH_OUT,2709729.22,C628191436,2709729.22,0.0,C1265889707,411422.93,3121152.15,0,1
588,TRANSFER,98533.36,C158107146,98533.36,0.0,C1790666216,0.0,0.0,0,1
588,CASH_OUT,98533.36,C1725698995,98533.36,0.0,C62219962,0.0,98533.36,0,1
589,TRANSFER,164296.85,C1886638002,164296.85,0.0,C1463059091,0.0,0.0,0,1
589,CASH_OUT,164296.85,C337181561,164296.85,0.0,C701761965,1371866.69,1536163.54,0,1
590,TRANSFER,498183.25,C2137896854,498183.25,0.0,C857500368,0.0,0.0,0,1
590,CASH_OUT,498183.25,C104610866,498183.25,0.0,C1054580696,107993.04,606176.29,0,1
590,TRANSFER,802483.88,C99777022,802483.88,0.0,C1293054984,0.0,0.0,0,1
590,CASH_OUT,802483.88,C1430477508,802483.88,0.0,C1344272821,0.0,802483.88,0,1
590,TRANSFER,2117503.53,C1884000068,2117503.53,0.0,C251292280,0.0,0.0,0,1
590,CASH_OUT,2117503.53,C1817837968,2117503.53,0.0,C925171074,579766.18,2697269.71,0,1
590,TRANSFER,179725.06,C916884733,179725.06,0.0,C829501774,0.0,0.0,0,1
590,CASH_OUT,179725.06,C1927794445,179725.06,0.0,C2023155598,131709.81,311434.88,0,1
591,TRANSFER,4863106.47,C355787543,4863106.47,0.0,C2072616549,0.0,0.0,0,1
591,CASH_OUT,4863106.47,C819607740,4863106.47,0.0,C346707940,0.0,4863106.47,0,1
591,TRANSFER,906270.63,C1366387168,906270.63,0.0,C82363248,0.0,0.0,0,1
591,CASH_OUT,906270.63,C1392276809,906270.63,0.0,C1315942882,221709.79,1127980.43,0,1
591,TRANSFER,111764.7,C328975820,111764.7,0.0,C1645485854,0.0,0.0,0,1
591,CASH_OUT,111764.7,C1233092662,111764.7,0.0,C308195819,4440481.04,4552245.74,0,1
591,TRANSFER,221107.56,C1387397359,221107.56,0.0,C1005726924,0.0,0.0,0,1
591,CASH_OUT,221107.56,C348872847,221107.56,0.0,C1071160283,52408.47,273516.03,0,1
591,TRANSFER,609239.75,C1751567663,609239.75,0.0,C129769872,0.0,0.0,0,1
591,CASH_OUT,609239.75,C1997221686,609239.75,0.0,C1705000386,236427.49,845667.24,0,1
591,TRANSFER,1777758.65,C432403364,1777758.65,0.0,C1905990879,0.0,0.0,0,1
